time,VNINDEX_Return,VCB,BID,VIC,HPG,MSN,MWG,GAS
2016-02-02,0.0,-0.007386164067728783,-0.006131227054936296,0.0,0.003738322110607158,-0.013917539422413024,0.0,-0.04064260623382902
2016-02-03,0.0,-0.019967385513868497,0.012225091129259276,0.0,0.0,0.020938902321569194,0.0,0.05930483806936814
2016-02-04,0.0,0.010033528989577784,-0.012225091129259154,0.0,0.0074349784875179905,0.020773050561230383,0.0,-0.0052966225521704725
2016-02-05,0.0,0.002492730829602479,0.012225091129259276,-0.008706030454001727,0.0,0.0,0.02089811763761652,0.0
2016-02-15,0.0,0.004966897628336864,0.0,-0.024136328553298114,-0.02247285585205863,-0.020773050561230466,-0.013472340940767148,0.0052966225521704855
2016-02-16,0.018349138668196617,0.0,-0.006093864074322892,0.0024400174773658496,0.011299555253933247,0.0,0.0,0.04594356368061037
2016-02-17,0.0,-0.012463809042515112,-0.01850762265598544,-0.0024400174773658223,0.0,0.0,-0.0074257766968494265,-0.015251947916895589
2016-02-18,0.0,0.012463809042515143,0.006207344574333731,0.011336153786336307,0.003738322110607158,0.0,0.03419136474827934,0.05675988270654611
2016-02-19,0.0,-0.0049668976283368,0.024451095864164336,-0.02033416950589688,0.0074349784875179905,-0.007021362899156193,-0.0060204877815831365,0.01917604301433696
2016-02-22,0.01801850550267843,0.007441125694688175,0.041401536698168435,0.002462044739775125,0.00738010729762246,0.04114714490517154,0.02622319509910256,0.008981388664596484
2016-02-23,0.0,0.014718172474021485,-0.011655143591748983,0.008975988457151376,0.0,-0.006784994714228223,0.01285815494336866,0.00936775000360002
2016-02-24,0.017699577099400638,0.031165127095988912,0.06358554668579974,-0.004886003205626209,0.0,-0.006567736730556726,0.006944472352811215,-0.011723463696059259
2016-02-25,-0.01769957709940075,-0.0118719241613101,0.010941028178208202,0.0024459857282604423,0.0036697288889624017,-0.020773050561230466,-0.019802627296179754,-0.023384506270473886
2016-02-26,0.017699577099400638,0.004765696073014425,0.005425949285997205,-0.010642752932438833,0.03950244297624617,0.02734078729178706,-0.005899722127188383,0.016758831298336527
2016-02-29,-0.01769957709940075,-0.024058899007693257,-0.039740328649513997,-0.02079076966907378,-0.017762456339840388,-0.027340787291787103,-0.007125920889967549,0.004737100284269296
2016-03-01,0.0,-0.007332008406292685,0.0,0.0,-0.01808367543329535,0.0,0.0071259208899674435,0.020580707700020663
2016-03-02,0.017699577099400638,0.024233819208895873,0.0343143793635168,0.02079076966907369,-0.007326040092072898,0.013896535762524618,0.04512043528046964,0.011507606851479944
2016-03-03,0.0,-0.0023971245997214037,-0.0054555509015369145,0.00819676720417849,-0.007380107297622534,0.020229246243490748,0.0,0.02441350906906431
2016-03-04,0.0,0.004788516731797315,-0.005485477276671203,0.008939515038808608,0.0183491386681964,0.0,0.005640172876261123,0.024267681090561155
2016-03-07,0.01739174271186924,0.0,-0.012175025875279192,0.0,0.010850016024065623,0.0,-0.005640172876261197,0.0645657657533556
2016-03-08,-0.01739174271186922,-0.004788516731797233,-0.005583487425700679,0.012861913642407822,0.03880557442179528,0.0067392686379037295,-0.006810469002526863,-0.02440658893017894
2016-03-09,0.0,-0.004811556997222082,-0.02265102503689681,0.002393299905840484,-0.013937507843781624,0.006694154761061057,-0.005711037795514282,-0.016892293564505525
2016-03-10,0.01739174271186924,0.004811556997222117,0.0170361871525678,0.0,0.0035026305512020745,-0.01343342339896479,0.012521506798041185,0.018983906960386245
2016-03-11,0.0,0.0,0.0,-0.024194728587056992,0.0069686693160934355,-0.013352731444784922,0.005640172876261123,-0.004187610809631312
2016-03-14,0.0,0.0023971245997214514,0.0,0.0,0.0408219945202552,0.020092000082688646,0.0,0.002095997413750707
2016-03-15,-0.01739174271186922,0.0071570882050902285,-0.011325149357053513,-0.008196767204178515,0.0,-0.020092000082688716,0.0,-0.03580945269671089
2016-03-16,0.01739174271186924,0.028126854162876913,0.011325149357053503,-0.009094729905882622,-0.0033389012655145986,-0.006876514798705792,-0.03200273108617395,0.008643096156020014
2016-03-17,0.0,-0.011623532648398927,0.0,0.009094729905882625,0.0033389012655146303,-0.006924128862218695,0.0,0.0433660877547996
2016-03-18,0.0,-0.004687508583097161,-0.00564654238821016,-0.02079076966907378,-0.010050335853501338,-0.013993769799462109,0.0,-0.014944238268276672
2016-03-21,-0.01739174271186922,0.009353146906648088,0.0,0.024897551621727087,0.0033613477027047063,-0.021088005886932503,0.013841051411871511,-0.0262726975739838
2016-03-22,0.0,0.00926647557331783,-0.017133485943609927,0.006535970979785449,-0.010118130165584554,0.0,-0.013841051411871468,0.011101736566177101
2016-03-23,0.0,-0.009266475573317853,0.0171334859436098,-0.002445985728260414,-0.006802747322752523,0.028109368786088846,0.013841051411871511,0.019344589770735093
2016-03-24,0.0,-0.018794601777566776,-0.022910509520532026,-0.006552029991300154,-0.017212128881121523,0.020773050561230383,0.005711037795514434,-0.028301783374751983
2016-03-25,0.0,0.016464503635943994,0.00577702357692208,0.015491545030108819,0.006920442844573757,0.006567736730556623,0.0,0.0021399537376777344
2016-03-28,0.01739174271186924,0.0,-0.00577702357692206,0.019231361927887592,0.030562650410166883,0.006784994714228212,-0.005711037795514282,0.0
2016-03-29,-0.01739174271186922,-0.01883886169640624,-0.01753405529152488,0.0023781224049674193,-0.0033500868852820854,-0.02715337510570946,-0.0068965790590604405,-0.03834892567744669
2016-03-30,0.0,0.002374358060462297,0.0,0.004739345363896347,-0.010118130165584554,0.0,-0.006944472352811158,-0.011617646306391675
2016-03-31,-0.01769957709940075,-0.026433257068155483,-0.011862535309819944,0.003932368417721111,0.0,-0.013993769799462109,-0.018757877070557025,-0.047397875426412245
2016-04-01,0.0,-0.0024380345274303988,-0.005984458315240419,0.0,-0.017094433359300183,-0.006798122713820985,0.0,0.012178136454827041
2016-04-04,0.0,0.0,-0.0060204877815831365,-0.002357564942654566,0.0068728792877620504,-0.014289883173111556,-0.007125920889967549,-0.026894756200121744
2016-04-05,0.0,0.0024380345274302557,0.006020487781583025,0.0,0.0034188067487856823,0.007170466464519587,0.013025643017155843,0.01471661974529471
2016-04-06,0.017699577099400638,0.024058899007693375,0.01784699362506035,0.010954726139866098,0.030254408357802343,0.007119416708592018,-0.005899722127188383,0.047397875426412134
2016-04-07,0.0,-0.007157088205090185,0.0,-0.008597161197211487,-0.003316752625994038,0.0,0.005899722127188322,0.025295335821680285
2016-04-08,0.0,-0.0072086815969435005,-0.00591367779004774,0.0062598013485067345,0.02298951822469878,-0.02151213678846933,0.007034026657379982,0.0
2016-04-11,0.01739174271186924,0.004811556997222117,-0.005948857519772285,0.0612667942159172,0.022472855852058576,0.021512136788469333,0.005824128285988493,0.020386739462319992
2016-04-12,0.0,0.011928570865273812,-0.030286990934272458,0.02963715288922369,0.00632913505164753,-0.014289883173111556,-0.005824128285988539,0.011101736566177101
2016-04-13,0.0,-0.004754367117273527,-0.02490788791296272,0.0,-0.019108861698046473,-0.014497047869862585,-0.007034026657380048,0.015170961007806604
2016-04-14,0.0,0.009486237145106992,0.006285375814960957,0.009216655104924048,0.009600073729019358,0.007274794254504777,-0.005899722127188383,-0.006714250989583127
2016-04-15,0.0,0.004709584843085167,0.006246116496952769,-0.009216655104924063,-0.003189795368100261,0.0,0.005899722127188322,0.008803242766598473
2016-04-19,-0.01739174271186922,-0.0023520199004305777,-0.025222017955958447,-0.04516426705412932,-0.01286191364240781,-0.0072747942545048246,-0.026223195099102557,-0.04393967637743558
2016-04-20,0.0,0.009375068665455882,0.006365393867075931,0.015527114164905598,0.00966191091173689,-0.021860345305384245,0.0,0.010843741041792473
2016-04-21,0.01739174271186924,0.0023300981416228303,0.012610507591929733,0.01961559442820483,0.009569451016150672,0.036357393175246784,0.0,0.0606753742208409
2016-04-22,0.01709443335930004,0.0631314028287837,0.06665095004187016,0.05663869447670011,0.03738753207162041,-0.014497047869862585,0.0,0.03940808433614175
2016-04-25,0.0,0.004360472025330663,0.02888704614343763,-0.03740048091075711,0.009132483563272472,-0.00704525952024364,0.03908135004247106,-0.024497471600387465
2016-04-26,0.01680711831638119,0.027888829298771,-0.011454878974766478,0.02852367287792297,0.0,0.007045259520243649,-0.005824128285988539,0.02449747160038737
2016-04-27,-0.01680711831638129,-0.025715702764457563,-0.017432167168671117,-0.01939118931465044,-0.009132483563272474,0.007274794254504777,-0.007034026657380048,0.019710783063932844
2016-04-28,0.0,0.004332136739134737,-0.029746393106419404,-0.018349138668196655,-0.006134988567515944,-0.0072747942545048246,0.0,0.009901070982711537
2016-04-29,0.01680711831638119,-0.004332136739134682,0.05863343924985701,0.009216655104924048,0.030305349495329058,0.014497047869862573,-0.013025643017155848,0.0
2016-05-04,0.0,0.0021684142938235133,-0.011454878974766478,-0.028634740962025593,0.04665569164079921,0.01428988317311162,0.03282827031333565,-0.00990107098271168
2016-05-05,0.0,0.02142939145589921,0.02278002833182012,0.009396527396082611,0.0,0.0,0.012607616854574634,-0.009613609899821303
2016-05-06,0.016529301951210506,0.031306904625044124,0.02337335118530859,0.01923821356594301,-0.028903746182348877,0.020791892513283047,0.019177124639738637,0.009613609899821348
2016-05-09,-0.016529301951210582,-0.012405396857487741,-0.017758513300979852,-0.009216655104924063,-0.002936859673309825,-0.013993769799462109,0.0,0.009901070982711537
2016-05-10,0.016529301951210506,0.012405396857487731,0.02869954147918793,0.0,-0.014815085785140587,0.0,-0.005602255548669675,0.0
2016-05-11,0.0,0.008185584586439502,0.01619031587315564,0.028091734867015085,0.03230824323265783,0.0070213628991561495,0.0056022555486697516,0.01951281422358172
2016-05-12,0.0,-0.020590981443927226,0.005339040979420328,0.0,-0.014556297774207375,0.0,-0.012366655637211866,0.009615458699441973
2016-05-13,0.0,-0.008356594590941418,0.0,0.0,-0.023739987303072942,-0.020938902321569263,-0.019418085857101627,0.028303776162851724
2016-05-16,0.016260520871780326,0.014578529630234732,-0.00533904097942032,0.027324104274554176,-0.0030075210639553284,0.007119416708592018,0.0,0.027176544578915163
2016-05-17,0.0,0.0,0.021187233219443845,-0.008798703125888199,0.01197619104671562,0.0,0.012607616854574634,0.06111606256676309
2016-05-18,0.0,0.01436904640463368,0.0,-0.01852540114866605,-0.01499278458614128,0.006798122713820965,0.0,-0.01684598054147058
2016-05-19,0.0,-0.018512698742289082,-0.021187233219443824,0.0,0.0030165935394255057,-0.021088005886932503,-0.0068571697261369125,-0.008698616240424726
2016-05-20,-0.01626052087178029,-0.014639508574611347,-0.016190315873155583,-0.03811329332803407,0.0,-0.007222253615357749,0.006857169726136824,0.0
2016-05-23,0.0,-0.0277696733504822,-0.02311605405348736,0.01002155846101897,0.014947961435873366,0.0,0.0379933964392148,-0.01762757508331346
2016-05-24,0.0,-0.0043415408281371245,0.0,0.0,0.0,0.021512136788469333,0.04292504471703405,0.0
2016-05-25,0.0,0.00217312653431348,0.0,0.0,0.0,-0.014289883173111556,0.006282743179495209,0.017627575083313456
2016-05-26,-0.016529301951210582,-0.015312001676149156,-0.022523474667083106,-0.019418085857101513,-0.014947961435873252,-0.014497047869862585,-0.017904638385480877,-0.008774946619117024
2016-05-27,0.016529301951210506,0.0,0.016939987241382425,0.009396527396082611,0.0030075210639553224,0.0,0.02414815502516606,-0.00885262846419647
2016-05-30,0.0,0.032529069719144266,0.017758513300979894,0.03811329332803412,0.01785761740000647,0.0,0.011346176387301522,0.008852628464196545
2016-05-31,0.016260520871780326,-0.002135992268149311,0.005485477276671278,-0.01887507976209109,0.0,0.007274794254504777,0.006134988567515929,0.05120854503371358
2016-06-01,0.0,0.00426743179621934,0.005455550901536959,0.018875079762091157,0.017544309650909525,-0.0072747942545048246,-0.006134988567515944,0.0
2016-06-02,0.0,0.004249298178657749,0.010822616458151439,0.0,0.02292363990193681,0.0,0.0,0.024810432914513667
2016-06-03,0.0,0.004231318019762624,-0.010822616458151416,0.009648593115831937,0.011267724846342288,0.0,0.029309829253827184,-0.01647170595568715
2016-06-06,0.0,0.01050062151106867,-0.0054555509015369145,-0.00964859311583195,-0.005617992304223261,-0.00704525952024364,0.04384530814462284,0.0
2016-06-07,0.0,0.006247850938362949,-0.005485477276671203,0.018525401148666076,0.025036078161325047,0.007045259520243649,0.03742251453666326,0.016471705955687213
2016-06-08,0.01600034134644112,-0.0041608936591646705,0.010941028178208202,0.0,0.01634913800152941,0.014497047869862573,-0.010152371464018073,-0.01647170595568715
2016-06-09,0.0,0.004160893659164718,0.026840043789813677,0.0,-0.005420067469339256,-0.007222253615357749,-0.021566705558775462,0.0246069197834513
2016-06-10,0.0,0.008270205648672424,-0.010649727916658039,-0.008876808032834159,0.008119124438504191,0.007222253615357736,0.01598529572058048,-0.024606919783451284
2016-06-13,-0.01600034134644119,-0.0020611481017402643,-0.016190315873155583,-0.028523672877923022,-0.01356872920606879,-0.014497047869862585,0.0,-0.008338726958826488
2016-06-14,0.01600034134644112,-0.002065405209276768,-0.010941028178208186,0.018875079762091157,0.037537919319065034,0.0,0.06413032216406321,0.0
2016-06-15,0.0,-0.010391503276018389,0.0,0.0,0.00262812240626963,-0.00704525952024364,-0.005263170044274644,0.024810432914513667
2016-06-16,0.0,-0.00209132177999761,-0.006622540760493494,0.0,0.0026212334798740656,0.0,0.025185873159901673,-0.024810432914513604
2016-06-17,-0.01600034134644119,-0.012640617750833825,0.0,-0.028091734867015182,-0.0184945826361643,0.03583219056321769,-0.019922703115627098,-0.008408846443078872
2016-06-20,0.01600034134644112,-0.004249298178657768,0.0,0.028091734867015085,0.026317308317373358,-0.02151213678846933,0.06765047189236177,0.033219279357592495
2016-06-21,0.0,0.0021269061545070417,0.0,0.009648593115831937,0.02056627758147702,-0.0072747942545048246,0.008954068778160719,-0.01647170595568715
2016-06-22,0.0,-0.00425834568257708,-0.005552485114785667,-0.028523672877923022,0.010126668817929268,0.0,0.0,0.0
2016-06-23,0.0,0.025282245474284166,0.005552485114785719,0.009132483563272472,0.012515807931830597,0.0,0.06281499457922277,0.008269767231586
2016-06-24,-0.01600034134644119,-0.02528224547428416,-0.01675081042481524,-0.018349138668196655,-0.032872745000574674,-0.021860345305384245,0.05910139227591337,-0.01660849419041249
2016-06-27,0.0,-0.012884931303860401,-0.011325149357053513,0.033616610798985064,0.005128216366919529,-0.007490671729157738,0.0,0.00833872695882655
2016-06-28,0.0,0.0043134502537193475,0.0,-0.015267472130788308,-0.007702220362092351,0.0,-0.02469261259037152,0.0
2016-06-29,0.01600034134644112,0.01918353677663159,0.005678606968843514,0.006968669316093215,0.01534556967466032,0.0,0.049490199199769755,0.0246069197834513
2016-06-30,0.0,0.0,-0.005678606968843456,0.028749413285985792,0.007585371389256564,-0.007547205635382854,-0.016226105559257076,0.007760399027195179
2016-07-01,0.015748356968139112,0.004213489379735616,-0.005711037795514282,0.031875208530449034,0.0050251362026729795,0.007547205635382904,0.0,0.04711016023744374
2016-07-04,0.015504186535965254,0.03511548403131056,0.005711037795514434,0.0,0.0025031302181184748,0.0,0.007793167320070283,0.014932205422984308
2016-07-05,0.0,0.02604487784038516,0.02807595978186868,0.0,0.0074720148387010564,0.007490671729157659,-0.007793167320070167,-0.01493220542298436
2016-07-06,0.0,-0.009937147024452189,-0.005552485114785667,0.0,0.019656652549551592,-0.007490671729157738,0.0,-0.015458096152715418
2016-07-07,0.01526747213078838,0.019776517976456607,0.0,0.0091087161982403,0.042863704431782314,0.0,0.06271431204901821,0.037917841463243056
2016-07-08,0.0,0.0,-0.005583487425700679,0.0,-0.0023337233462201,0.0,-0.007375159141923964,-0.014819390776563085
2016-07-11,-0.01526747213078842,0.01939298009909449,0.0,-0.009108716198240253,-0.052770035980064335,0.0,0.015359233490144515,-0.03091803940331009
2016-07-12,0.01526747213078838,0.03769290427572693,0.0,0.019418085857101516,0.01467018974779384,0.0,0.022281393595312005,0.00781958871663022
2016-07-13,0.02985296314968113,0.06272584347132049,0.03952215793733944,0.05608946665104358,0.012062872449274944,0.0,0.03627505586471172,0.023098450686679834
2016-07-14,-0.0148150857851407,-0.026402237613785212,0.005367699415004134,-0.02765153133051001,-0.03414965985211837,0.007490671729157659,0.0,-0.023098450686679952
2016-07-15,-0.015037877364540559,-0.036323605857535246,-0.005367699415004144,0.017907239855831803,0.009876623495912099,0.0,-0.021479031677124186,-0.007819588716630209
2016-07-18,0.015037877364540502,0.027365648075435945,0.005367699415004134,-0.008604847193518414,0.04092026978936273,0.021860345305384245,0.014580289985967618,0.01557850558768843
2016-07-19,0.0,0.008957957782099171,-0.03375388481185723,-0.03774032798284697,-0.0071006215495764274,-0.021860345305384245,0.006898741691156522,-0.015578505587688448
2016-07-20,-0.015037877364540559,-0.017996886451970045,-0.01675081042481524,-0.03922071315328127,-0.02160948433285499,-0.007490671729157738,-0.05129329438755058,-0.023832475368097922
2016-07-21,0.0,0.009038928669870666,0.0,0.009290046907092734,0.0024242436115062545,0.007490671729157659,-0.030730541091040085,0.0080074342237012
2016-07-22,-0.01526747213078842,-0.06505855235116283,0.0,-0.009290046907092642,-0.02451103101434969,-0.007490671729157738,0.045748779613878986,-0.02390304707866059
2016-07-25,0.0,0.019024036004697143,-0.00564654238821016,0.009290046907092734,0.01722059775167034,0.0,-0.0150182385228388,0.008135213827764165
2016-07-26,0.0,0.0,-0.005678606968843456,0.0,0.03357629553360452,-0.007547205635382854,-0.022622388562617612,-0.04983464837497914
2016-07-27,0.01526747213078838,0.02787421096680674,0.011325149357053503,0.010512580389086987,0.021004272770531997,-0.0073110429468863794,0.0,0.0252277285915278
2016-07-28,0.0,0.009121376709788472,-0.00564654238821016,0.02835241459086729,0.031820866611078975,0.0,0.022622388562617647,-0.04207370913299843
2016-07-29,-0.01526747213078842,-0.018326719405565225,0.0,-0.02835241459086735,-0.002239642593504687,-0.031000992270176907,0.007210781817361842,0.008293296828311312
2016-08-01,0.0,-0.018668868271029877,0.0,0.0091087161982403,-0.009009069942365968,0.0,-0.029833170379979363,0.025441685345860585
2016-08-02,-0.015504186535965312,-0.028673515831262143,-0.028721101115997683,-0.009108716198240253,-0.032186686495901215,-0.03983852430443541,-0.047545985587023984,-0.008408846443078872
2016-08-03,-0.015748356968139168,-0.019582871224533917,0.0,-0.03457791287833417,0.011614532420693083,0.0,0.0,-0.008480155189622429
2016-08-04,0.0,0.0292323510510989,-0.011723463696059146,-0.0372200095362259,-0.013953714773865433,0.008158187701463683,0.03943783305860143,0.008480155189622364
2016-08-05,0.0,-0.01939298009909465,-0.011862535309819944,-0.06005420869024257,0.01164157501548599,-0.008158187701463582,0.02346738601856704,0.0
2016-08-08,0.0,0.01939298009909449,-0.005984458315240419,0.0,-0.006968669316093428,-0.03298938064553191,0.0,0.016747573401905344
2016-08-09,0.015748356968139112,0.019024036004697143,-0.0060204877815831365,0.01773882433738163,0.011587615172387829,0.016790836842256286,-0.007984074348220531,0.016471705955687213
2016-08-10,0.015504186535965254,0.009377999333184317,0.023867481406643486,0.06591120494954333,0.04505266394094314,0.0,0.007984074348220549,0.008135213827764165
2016-08-11,0.01526747213078838,0.04561447479538087,0.02331107886844693,0.00819676720417849,0.015300844955300543,0.00829086381794602,0.05165770776886709,0.0
2016-08-12,0.0,-0.027118263161758374,-0.011587615172387895,0.0,-0.004347832936103509,-0.00829086381794602,-0.014580289985967602,0.015767833250896462
2016-08-15,0.0,0.0,0.0,0.0,0.010834342165710146,-0.008360177309875842,0.02833050662622599,0.015825041144396892
2016-08-16,0.0,-0.009205342695776785,-0.011723463696059146,-0.023400930164612473,0.014973541790162583,-0.008430659532380412,0.02815363424958861,-0.007881216907936845
2016-08-17,0.0,-0.018668868271029877,0.0,0.0,0.03340602906617204,0.0,0.06030507060563455,0.0
2016-08-18,0.0,0.0,-0.011862535309819944,0.0,0.004098366392282185,0.0652302388629527,-0.019507216388824182,-0.02371165748735642
2016-08-19,0.0,0.009377999333184317,-0.005984458315240419,-0.004187026354216464,-0.012345835822299266,0.0609475786686184,0.006352894597731631,0.03941246311192341
2016-08-22,0.0,0.0,-0.0060204877815831365,-0.016214666139563953,0.006191970247921201,-0.03772928856661145,-0.006352894597731641,0.015458096152715383
2016-08-23,0.0,-0.009377999333184305,0.0,0.03285860097907561,0.016326893287428666,-0.03118157873808076,0.013237603375228594,-0.031158901777282498
2016-08-24,0.0,0.018668868271029797,-0.012150817782512579,0.0,-0.006091389393401928,-0.02427756958134695,-0.046819551356766784,0.0
2016-08-25,0.0,0.0,0.0,-0.004135085147802879,0.039925462409183834,0.0,-0.027948356147243874,-0.02371165748735642
2016-08-26,0.015037877364540502,0.06272584347132049,0.006093864074322813,-0.005540180375615356,-0.009832920916239057,0.024277569581347056,0.006754707905356918,0.023711657487356413
2016-08-29,0.0,0.0,0.006056953708189683,0.0,-0.0260274952447754,0.06142019557553453,-0.042506398869199734,-0.007943824236460017
